Gene stable ID	Gene name	NCBI gene ID
ENSRNOG00000019645	Osbp2	23762
ENSRNOG00000029922	Tpk1	27010
ENSRNOG00000001158	Abcg1	9619
ENSRNOG00000046967	Olr1416	127074
ENSRNOG00000046967	Olr1416	401993
ENSRNOG00000046967	Olr1416	343563
ENSRNOG00000017585	Abt1	29777
ENSRNOG00000020587	Efemp2	30008
ENSRNOG00000007129	Cd8b	926
ENSRNOG00000025946	Igf2bp2	10644
ENSRNOG00000008067	Rcor1	23186
ENSRNOG00000022472	Snap47	116841
ENSRNOG00000018241	Ank1	286
ENSRNOG00000001773	Senp2	59343
ENSRNOG00000019390	Klhl40	131377
ENSRNOG00000006491	Foxi3	344167
ENSRNOG00000006255	Nipal4	348938
ENSRNOG00000060217	Olr463	338675
ENSRNOG00000001256	Atxn2	6311
ENSRNOG00000025422	Pudp	8226
ENSRNOG00000008519	Dipk2a	205428
ENSRNOG00000013190	Rnaset2	8635
ENSRNOG00000003151	Bfar	51283
ENSRNOG00000014297	Sdc4	6385
ENSRNOG00000002350	Eaf2	55840
ENSRNOG00000027592	Rerg	85004
ENSRNOG00000006706	Olr724	283093
ENSRNOG00000054725	Gtf3c4	9329
ENSRNOG00000007784	Bloc1s1	2647
ENSRNOG00000028083	Tmem35b	100506144
ENSRNOG00000009030	Rab19	401409
ENSRNOG00000028024	Tmem139	135932
ENSRNOG00000056001	Sftpd	6441
ENSRNOG00000020405	Ins2	3630
ENSRNOG00000020863	Oaz3	51686
ENSRNOG00000002188	Hpse	10855
ENSRNOG00000014513	Rexo5	81691
ENSRNOG00000049878	Sytl2	54843
ENSRNOG00000018848	Eif1b	10289
ENSRNOG00000000563	Adamts14	140766
ENSRNOG00000042296	Kpna7	402569
ENSRNOG00000012022	RGD1562914	341032
ENSRNOG00000024136	Fam151b	167555
ENSRNOG00000052564	Gpx3	2878
ENSRNOG00000015202	Dnajc5	80331
ENSRNOG00000052061	Ppef2	5470
ENSRNOG00000012215	Baiap2l2	80115
ENSRNOG00000000420	Nelfe	7936
ENSRNOG00000010023	Slc33a1	9197
ENSRNOG00000019376	Zfp329	79673
ENSRNOG00000038933	Spcs3	60559
ENSRNOG00000000589	RGD1310495	91749
ENSRNOG00000010834	Mpped1	758
ENSRNOG00000016465	Trmu	55687
ENSRNOG00000020342	Samd11	148398
ENSRNOG00000059790	Krt78	196374
ENSRNOG00000011557	S100a8	6279
ENSRNOG00000011171	Rims3	9783
ENSRNOG00000055579	Tmbim6	7009
ENSRNOG00000018829	RGD1308134	124944
ENSRNOG00000001258	Snx8	29886
ENSRNOG00000046648	LOC100910500	26494
ENSRNOG00000046648	LOC100910500	219865
ENSRNOG00000022343	Alms1	7840
ENSRNOG00000026040	Prss53	339105
ENSRNOG00000047973	LOC100910335	26494
ENSRNOG00000047973	LOC100910335	219865
ENSRNOG00000051941	Fam78b	149297
ENSRNOG00000046632	Olr581	390148
ENSRNOG00000058563	Spdye4	442590
ENSRNOG00000058563	Spdye4	388333
ENSRNOG00000058563	Spdye4	729597
ENSRNOG00000033744	Rasgrp4	115727
ENSRNOG00000005669	Car8	767
ENSRNOG00000002881	Ddr2	4921
ENSRNOG00000014658	Zfp423	23090
ENSRNOG00000045647	Hax1	10456
ENSRNOG00000029508	LOC103694893	6590
ENSRNOG00000006305	Slc38a2	54407
ENSRNOG00000013309	Pik3ap1	118788
ENSRNOG00000025948	Inava	55765
ENSRNOG00000046810	Olr820	346528
ENSRNOG00000046810	Olr820	402317
ENSRNOG00000004630	Rag1	5896
ENSRNOG00000042086	Rab26	25837
ENSRNOG00000030204	LOC499544	4674
ENSRNOG00000001156	Msi1	4440
ENSRNOG00000053439	Gabpb1l	2553
ENSRNOG00000019109	Thap11	57215
ENSRNOG00000010397	Agbl3	340351
ENSRNOG00000020338	Lgals4	3960
ENSRNOG00000016992	Potec	388468
ENSRNOG00000016992	Potec	728378
ENSRNOG00000053932	Ddx6	1656
ENSRNOG00000059572	Tsen34	79042
ENSRNOG00000010472	Ccdc32	90416
ENSRNOG00000033881	Insyn2	642938
ENSRNOG00000049876	Prkar1a	5573
ENSRNOG00000002977	Ttc19	54902
ENSRNOG00000023579	Tet2	54790
ENSRNOG00000009071	Gripap1	56850
ENSRNOG00000029939	Gypc	2995
ENSRNOG00000028750	Tubal3	79861
ENSRNOG00000015560	Emsy	56946
ENSRNOG00000013178	Cmip	80790
ENSRNOG00000020391	Nip7	51388
ENSRNOG00000001851	Far2	55711
ENSRNOG00000042711	AABR07072264.1	388849
ENSRNOG00000008249	Brms1l	84312
ENSRNOG00000059810	Txnrd3	114112
ENSRNOG00000059810	Txnrd3	645840
ENSRNOG00000005707	Bfsp1	631
ENSRNOG00000024460	Tarsl2	123283
ENSRNOG00000020013	Psrc1	84722
ENSRNOG00000038102	Elmod3	84173
ENSRNOG00000026985	Phldb1	23187
ENSRNOG00000001009	Bri3	25798
ENSRNOG00000028366	Gphn	10243
ENSRNOG00000022225	Lrrc19	64922
ENSRNOG00000011876	Fxr2	9513
ENSRNOG00000042389	Bcl10	8915
ENSRNOG00000017737	Dgkz	8525
ENSRNOG00000013623	Amer2	219287
ENSRNOG00000025005	Ccdc190	339512
ENSRNOG00000001435	Ssc4d	136853
ENSRNOG00000008605	Ost4	100128731
ENSRNOG00000019419	Taf6l	10629
ENSRNOG00000022012	Tnfrsf18	8784
ENSRNOG00000024523	Dnai2	64446
ENSRNOG00000009427	Tbx21	30009
ENSRNOG00000013239	Tle4	7091
ENSRNOG00000031645	Olr702	81327
ENSRNOG00000039001	Agrp	181
ENSRNOG00000057998	LOC102554842	146225
ENSRNOG00000043031	Rd3l	647286
ENSRNOG00000037814	Cxcl17	284340
ENSRNOG00000030334	Adck5	203054
ENSRNOG00000004177	Myo1a	4640
ENSRNOG00000004699	Fibin	387758
ENSRNOG00000011063	Dennd1b	163486
ENSRNOG00000030237	Cox7c	1350
ENSRNOG00000033330	Skida1	387640
ENSRNOG00000040257	Chmp2b	25978
ENSRNOG00000012090	Slc16a8	23539
ENSRNOG00000024435	AABR07035946.1	64409
ENSRNOG00000003198	RGD1305733	89927
ENSRNOG00000054052	Ppp4r4	57718
ENSRNOG00000019091	Wtap	9589
ENSRNOG00000019594	LOC100912097	144124
ENSRNOG00000019594	LOC100912097	341276
ENSRNOG00000001584	Map3k7cl	56911
ENSRNOG00000011839	Mrps31	10240
ENSRNOG00000043286	Cpne2	221184
ENSRNOG00000015329	Kpna2	3838
ENSRNOG00000011747	Tmem205	374882
ENSRNOG00000020106	Tnfrsf4	7293
ENSRNOG00000017611	Tnp1	7141
ENSRNOG00000015675	Nell1	4745
ENSRNOG00000033809	Mlh1	4292
ENSRNOG00000014915	Gsr	2936
ENSRNOG00000009289	Galk2	2585
ENSRNOG00000027520	Pls3	5358
ENSRNOG00000049388	Prr32	100130613
ENSRNOG00000011150	Arsb	411
ENSRNOG00000015953	Oaz2	4947
ENSRNOG00000015603	Prkce	5581
ENSRNOG00000021812	Scx	642658
ENSRNOG00000019181	Synpo	11346
ENSRNOG00000020801	Cyp2b15	1558
ENSRNOG00000003088	Arhgap31	57514
ENSRNOG00000027617	Ttc26	79989
ENSRNOG00000011785	Xrn2	22803
ENSRNOG00000048933	LOC691918	55142
ENSRNOG00000026569	LOC102555377	80778
ENSRNOG00000018693	Asgr1	432
ENSRNOG00000005762	Rab22a	57403
ENSRNOG00000009163	Fam133b	257415
ENSRNOG00000026910	Gjb4	127534
ENSRNOG00000010428	Bahd1	22893
ENSRNOG00000031058	Was	7454
ENSRNOG00000014857	RGD1560065	148423
ENSRNOG00000005457	Lamp5	24141
ENSRNOG00000051514	Olr677	81309
ENSRNOG00000013865	Zmym6	9204
ENSRNOG00000048661	RGD1564347	91734
ENSRNOG00000008618	Tex10	54881
ENSRNOG00000019453	Rps5	6193
ENSRNOG00000045832	LOC100911380	390148
ENSRNOG00000020416	Zfr2	23217
ENSRNOG00000043098	Mt2A	4502
ENSRNOG00000056150	Purb	5814
ENSRNOG00000006972	Zfp189	7743
ENSRNOG00000000501	Zfp523	7629
ENSRNOG00000003131	Traf7	84231
ENSRNOG00000000999	Smurf1	57154
ENSRNOG00000009957	Slc25a13	10165
ENSRNOG00000001512	AABR07029675.1	2023
ENSRNOG00000005734	Ssuh2	51066
ENSRNOG00000052003	Mkrn2os	100129480
ENSRNOG00000057254	RGD1564770	8302
ENSRNOG00000057254	RGD1564770	3822
ENSRNOG00000057254	RGD1564770	3823
ENSRNOG00000057254	RGD1564770	3821
ENSRNOG00000007573	Hoxb9	3219
ENSRNOG00000008425	Nav1	89796
ENSRNOG00000004650	Begain	57596
ENSRNOG00000025261	LOC691254	80778
ENSRNOG00000051244	AABR07020966.1	93273
ENSRNOG00000005114	Tmem74	157753
ENSRNOG00000004720	Kcnj2	3759
ENSRNOG00000032231	Mroh6	642475
ENSRNOG00000018647	Mrpl20	55052
ENSRNOG00000042251	AABR07030771.1	146722
ENSRNOG00000014578	Fxyd4	53828
ENSRNOG00000043186	Ppil6	285755
ENSRNOG00000012801	LOC103690044	119391
ENSRNOG00000024705	Rarres2	5919
ENSRNOG00000011199	Parp6	56965
ENSRNOG00000050425	RGD1561777	91749
ENSRNOG00000042879	Cep192	55125
ENSRNOG00000019525	Hspa9	3313
ENSRNOG00000036664	Narf	26502
ENSRNOG00000025602	Cdk4	1019
ENSRNOG00000017872	AABR07006089.1	221
ENSRNOG00000058501	Ifna11	3451
ENSRNOG00000058501	Ifna11	3448
ENSRNOG00000058501	Ifna11	3444
ENSRNOG00000058501	Ifna11	3449
ENSRNOG00000058501	Ifna11	3446
ENSRNOG00000058501	Ifna11	3442
ENSRNOG00000058501	Ifna11	3443
ENSRNOG00000058501	Ifna11	3447
ENSRNOG00000058501	Ifna11	3440
ENSRNOG00000058501	Ifna11	3445
ENSRNOG00000058501	Ifna11	3439
ENSRNOG00000011250	Inmt	11185
ENSRNOG00000016920	Spire2	84501
ENSRNOG00000013222	Cd207	50489
ENSRNOG00000027489	Mn1	4330
ENSRNOG00000022807	Pced1b	91523
ENSRNOG00000025868	Klhl33	123103
ENSRNOG00000012280	Ptx3	5806
ENSRNOG00000025459	Mars	4141
ENSRNOG00000016700	Tcf21	6943
ENSRNOG00000019036	Ldhd	197257
ENSRNOG00000021671	Rtl6	84247
ENSRNOG00000015787	P3h4	10609
ENSRNOG00000003086	Cenpv	201161
ENSRNOG00000009783	Camk2g	818
ENSRNOG00000020379	Cog8	84342
ENSRNOG00000003954	Il2rg	3561
ENSRNOG00000010938	Slc7a10	56301
ENSRNOG00000015267	LOC108348083	5832
ENSRNOG00000048560	LOC100910010	26494
ENSRNOG00000048560	LOC100910010	219865
ENSRNOG00000061844	AABR07005618.1	55623
ENSRNOG00000007302	Fbn1	2200
ENSRNOG00000055123	Olr709	81318
ENSRNOG00000003170	Nlrp3	114548
ENSRNOG00000016166	Pdlim1	9124
ENSRNOG00000061459	AC114070.2	26494
ENSRNOG00000061459	AC114070.2	219865
ENSRNOG00000011165	Dydc1	143241
ENSRNOG00000012760	Chtop	26097
ENSRNOG00000061868	AC119580.1	166348
ENSRNOG00000009370	Tbkbp1	9755
ENSRNOG00000054497	Taf4	6874
ENSRNOG00000047635	Tmem178b	100507421
ENSRNOG00000055542	Vom1r93	317705
ENSRNOG00000020350	Pacs1	55690
ENSRNOG00000023530	Olr379	219956
ENSRNOG00000031189	Ido1	3620
ENSRNOG00000005412	Olr813	392138
ENSRNOG00000014741	Kcnu1	157855
ENSRNOG00000008141	Nppb	4879
ENSRNOG00000002039	Evi5	7813
ENSRNOG00000027233	Trpc5	7224
ENSRNOG00000050848	Dtx1	1840
ENSRNOG00000018128	Unc50	25972
ENSRNOG00000048114	Echdc3	79746
ENSRNOG00000058956	Pgpep1l	145814
ENSRNOG00000060129	Zfp655	79027
ENSRNOG00000029077	Dpm3	54344
ENSRNOG00000050864	LOC100910990	8904
ENSRNOG00000056435	Cmc4	100272147
ENSRNOG00000011156	Clstn3	9746
ENSRNOG00000025701	Nifk	84365
ENSRNOG00000027722	H1fx	8971
ENSRNOG00000026503	Xrra1	143570
ENSRNOG00000018226	Zcchc14	23174
ENSRNOG00000001466	LOC100361492	1562
ENSRNOG00000057245	Rbbp8nl	140893
ENSRNOG00000001171	Coq5	84274
ENSRNOG00000009912	Fgr	2268
ENSRNOG00000010589	LOC103689968	90441
ENSRNOG00000004980	Rangrf	29098
ENSRNOG00000030981	Scnn1b	6338
ENSRNOG00000046621	AABR07043748.1	9669
ENSRNOG00000030752	Tas2r113	50840
ENSRNOG00000030752	Tas2r113	106707243
ENSRNOG00000008829	Sorbs3	10174
ENSRNOG00000020562	Slc22a18	5002
ENSRNOG00000030622	Enox2	10495
ENSRNOG00000039315	Cfap157	286207
ENSRNOG00000045553	Proser2	254427
ENSRNOG00000018673	Sec22b	9554
ENSRNOG00000011009	Cmtm4	146223
ENSRNOG00000055257	Selenof	9403
ENSRNOG00000023989	Actr5	79913
ENSRNOG00000015695	Sult5a1	6818
ENSRNOG00000025860	Drc7	84229
ENSRNOG00000005352	Elf4	2000
ENSRNOG00000006941	Thumpd3	25917
ENSRNOG00000020410	Th	7054
ENSRNOG00000001876	Ccdc74a	91409
ENSRNOG00000002336	Gabra4	2557
ENSRNOG00000059982	LOC100910599	26494
ENSRNOG00000059982	LOC100910599	219865
ENSRNOG00000003276	Myo1d	4642
ENSRNOG00000013962	Magi2	9863
ENSRNOG00000056643	Cdh8	1006
ENSRNOG00000042213	Zscan25	221785
ENSRNOG00000024839	Tysnd1	219743
ENSRNOG00000045616	Olr1434	391191
ENSRNOG00000049994	Ifi44l	10964
ENSRNOG00000004679	Fign	55137
ENSRNOG00000004197	Asb12	142689
ENSRNOG00000047392	Olr1422	127074
ENSRNOG00000047392	Olr1422	401993
ENSRNOG00000047392	Olr1422	343563
ENSRNOG00000025496	Usp7	7874
ENSRNOG00000060248	Chchd6	84303
ENSRNOG00000010930	Usp39	10713
ENSRNOG00000018797	Myrip	25924
ENSRNOG00000060367	Rfx7	64864
ENSRNOG00000008846	Plag1	5324
ENSRNOG00000061860	Olr226	8590
ENSRNOG00000042139	Clec4a1	50856
ENSRNOG00000003178	Mageh1	28986
ENSRNOG00000017516	Bcl9	607
ENSRNOG00000009079	Prkar2b	5577
ENSRNOG00000020744	Adar	103
ENSRNOG00000017712	Cartpt	9607
ENSRNOG00000018067	Smn1	6606
ENSRNOG00000018067	Smn1	6607
ENSRNOG00000017841	Fam192a	80011
ENSRNOG00000051442	AABR07036019.1	25850
ENSRNOG00000015911	Lrp5	4041
ENSRNOG00000017975	Dnajb13	374407
ENSRNOG00000053498	Dnajc22	79962
ENSRNOG00000060229	Arf1	375
ENSRNOG00000016255	Podxl2	50512
ENSRNOG00000009390	Edn2	1907
ENSRNOG00000003259	C1qtnf1	114897
ENSRNOG00000056697	Kcnab1	7881
ENSRNOG00000012098	Adcyap1r1	117
ENSRNOG00000002391	Glra4	441509
ENSRNOG00000033338	Gimap6	474344
ENSRNOG00000001444	Ccl26	10344
ENSRNOG00000051706	Tep1	7011
ENSRNOG00000018126	Abca1	19
ENSRNOG00000050846	Timm10b	26515
ENSRNOG00000036816	Wls	79971
ENSRNOG00000004143	Adipor1	51094
ENSRNOG00000012410	S100a1	6271
ENSRNOG00000031398	Mab21l2	10586
ENSRNOG00000024089	Fndc3b	64778
ENSRNOG00000031769	Chchd7	79145
ENSRNOG00000001001	Retn	56729
ENSRNOG00000017129	Ttll4	9654
ENSRNOG00000016949	Slc25a33	84275
ENSRNOG00000021691	Ccdc92	80212
ENSRNOG00000051438	Tex28	1527
ENSRNOG00000008474	Acox3	8310
ENSRNOG00000039236	Olr1306	26497
ENSRNOG00000007585	Hoxb8	3218
ENSRNOG00000017367	Pabpc6	5042
ENSRNOG00000055307	AABR07058886.1	113251
ENSRNOG00000060246	Klrd1	3824
ENSRNOG00000055631	Zfp280d	54816
ENSRNOG00000017248	Prkag3	53632
ENSRNOG00000059463	Slc39a1	27173
ENSRNOG00000002215	Mylk	4638
ENSRNOG00000021638	Eef1d	1936
ENSRNOG00000003461	Zfp330	27309
ENSRNOG00000009687	Ccdc120	90060
ENSRNOG00000031163	Nfkbiz	64332
ENSRNOG00000001878	Klhl22	84861
ENSRNOG00000027847	Nxpe2	120406
ENSRNOG00000013301	Bean1	146227
ENSRNOG00000012100	Ssbp1	6742
ENSRNOG00000010971	Snx18	112574
ENSRNOG00000019351	Chid1	66005
ENSRNOG00000016706	Fanca	2175
ENSRNOG00000012674	Adrb3	155
ENSRNOG00000024677	Arhgap33	115703
ENSRNOG00000024813	Mzt1	440145
ENSRNOG00000045618	AABR07040686.1	158983
ENSRNOG00000045618	AABR07040686.1	286436
ENSRNOG00000036592	Zfp518a	9849
ENSRNOG00000030639	Usp13	8975
ENSRNOG00000049179	Pidd1	55367
ENSRNOG00000033391	Ascl5	647219
ENSRNOG00000007407	Ndufa12	55967
ENSRNOG00000002338	Dgke	8526
ENSRNOG00000012534	Mfsd10	10227
ENSRNOG00000002889	Afp	174
ENSRNOG00000003278	Map3k14	9020
ENSRNOG00000051905	Wnt2	7472
ENSRNOG00000015763	Nat8f3	9027
ENSRNOG00000015763	Nat8f3	51471
ENSRNOG00000019162	Emc9	51016
ENSRNOG00000005478	Fkbp9	11328
ENSRNOG00000016064	Tkt	7086
ENSRNOG00000047803	Olr1417	127074
ENSRNOG00000047803	Olr1417	401993
ENSRNOG00000047803	Olr1417	343563
ENSRNOG00000002615	Pmm2	5373
ENSRNOG00000006341	Saysd1	55776
ENSRNOG00000005602	Mthfd1	4522
ENSRNOG00000019440	Kcnn4	3783
ENSRNOG00000006583	Hpgds	27306
ENSRNOG00000060153	Spry3	10251
ENSRNOG00000001598	Usp16	10600
ENSRNOG00000003746	Gjb1	2705
ENSRNOG00000011394	Kif3c	3797
ENSRNOG00000023389	Ephx4	253152
ENSRNOG00000057419	AC132028.2	81309
ENSRNOG00000015195	Hdhd3	81932
ENSRNOG00000043225	Zfp771	51333
ENSRNOG00000048701	LOC690468	6169
ENSRNOG00000049297	Ccdc179	100500938
ENSRNOG00000026883	AABR07062533.1	341346
ENSRNOG00000011513	Gla	2717
ENSRNOG00000016973	Tmem242	729515
ENSRNOG00000042579	AABR07072078.2	342346
ENSRNOG00000032729	Bex2	55859
ENSRNOG00000032729	Bex2	84707
ENSRNOG00000019825	Zdhhc24	254359
ENSRNOG00000019134	Htr4	3360
ENSRNOG00000005261	Fbxl5	26234
ENSRNOG00000038047	Mt1	4493
ENSRNOG00000038047	Mt1	4489
ENSRNOG00000000108	Aga	175
ENSRNOG00000030475	Pwwp3b	139221
ENSRNOG00000017810	Uros	7390
ENSRNOG00000049749	LOC100911917	6837
ENSRNOG00000012004	Ubap1	51271
ENSRNOG00000045791	Eif4a3	9775
ENSRNOG00000010330	Mark3	4140
ENSRNOG00000047499	Rbm15	64783
ENSRNOG00000006392	Xrcc6	2547
ENSRNOG00000021831	Kcnrg	283518
ENSRNOG00000011726	Grin1	2902
ENSRNOG00000056297	Fmnl3	91010
ENSRNOG00000008641	Gnpnat1	64841
ENSRNOG00000004158	Hdac9	9734
ENSRNOG00000014504	Il1r1	3554
ENSRNOG00000045738	Ak4	205
ENSRNOG00000031689	Trim15	89870
ENSRNOG00000029370	Abhd3	171586
ENSRNOG00000059593	Cetn2	1069
ENSRNOG00000025404	Dppa4	55211
ENSRNOG00000028616	Pck1	5105
ENSRNOG00000049906	Foxf1	2294
ENSRNOG00000046382	Gatd1	347862
ENSRNOG00000045546	Olr530	390151
ENSRNOG00000045546	Olr530	390152
ENSRNOG00000045546	Olr530	219469
ENSRNOG00000000418	Zbtb12	221527
ENSRNOG00000049726	AABR07018016.1	26494
ENSRNOG00000049726	AABR07018016.1	219865
ENSRNOG00000039576	Suv39h1l1	6839
ENSRNOG00000009245	Exosc2	23404
ENSRNOG00000051973	AABR07052846.1	119765
ENSRNOG00000046121	AABR07030793.1	10871
ENSRNOG00000014859	Rnf152	220441
ENSRNOG00000061182	Gabre	2564
ENSRNOG00000029263	Vom1r101	317705
ENSRNOG00000004380	Il12b	3593
ENSRNOG00000052685	LOC108348067	57124
ENSRNOG00000001034	Evi5l	115704
ENSRNOG00000001531	Chac2	494143
ENSRNOG00000061544	Spock2	9806
ENSRNOG00000021138	Cers2	29956
ENSRNOG00000019262	Trak1	22906
ENSRNOG00000060632	Olr1291	26494
ENSRNOG00000060632	Olr1291	219865
ENSRNOG00000018205	Ttl	150465
ENSRNOG00000001884	Ranbp1	5902
ENSRNOG00000052220	Ccdc83	220047
ENSRNOG00000056243	ST7	7982
ENSRNOG00000030213	Vps13c	54832
ENSRNOG00000048431	Nynrin	57523
ENSRNOG00000052968	Hnrnpa3	220988
ENSRNOG00000055270	Olr507	219473
ENSRNOG00000003284	Epn3	55040
ENSRNOG00000029289	Olr1435	391191
ENSRNOG00000049045	AABR07045032.1	80201
ENSRNOG00000017967	Asb13	79754
ENSRNOG00000031107	Tas2r129	50840
ENSRNOG00000031107	Tas2r129	106707243
ENSRNOG00000037393	Wdr88	126248
ENSRNOG00000057058	Cd300a	11314
ENSRNOG00000057058	Cd300a	100131439
ENSRNOG00000004994	Agr3	155465
ENSRNOG00000026235	Hk3	3101
ENSRNOG00000004009	Xpnpep2	7512
ENSRNOG00000024986	Mmrn1	22915
ENSRNOG00000014876	Lpin2	9663
ENSRNOG00000056728	G6pd	2539
ENSRNOG00000039559	Fam219a	203259
ENSRNOG00000030597	Ankrd52	283373
ENSRNOG00000013137	Clec4f	165530
ENSRNOG00000014710	Prom2	150696
ENSRNOG00000013721	Nepro	25871
ENSRNOG00000015124	Gpam	57678
ENSRNOG00000025317	Gpatch11	253635
ENSRNOG00000016326	Cx3cl1	6376
ENSRNOG00000017646	RGD1309651	404550
ENSRNOG00000021081	Vps72	6944
ENSRNOG00000006595	Htr3a	3359
ENSRNOG00000053457	LOC100361866	6037
ENSRNOG00000053457	LOC100361866	6036
ENSRNOG00000060648	Olr329	390195
ENSRNOG00000038835	Cd86	942
ENSRNOG00000026458	Tbccd1	55171
ENSRNOG00000002509	Gnl3l	54552
ENSRNOG00000011980	Lrrc7	57554
ENSRNOG00000045548	Entpd7	57089
ENSRNOG00000009990	Zranb2	9406
ENSRNOG00000014171	Tnfsf13	8741
ENSRNOG00000047450	Lmo3	55885
ENSRNOG00000005018	Scn2a	6326
ENSRNOG00000020686	Dkkl1	27120
ENSRNOG00000004258	Chst7	56548
ENSRNOG00000015269	Atf7	8620
ENSRNOG00000015269	Atf7	11016
ENSRNOG00000009097	Immt	10989
ENSRNOG00000023657	Gprin3	285513
ENSRNOG00000046407	AC098125.2	441608
ENSRNOG00000030222	Tcaf2	285966
ENSRNOG00000011728	Fto	79068
ENSRNOG00000011908	Asxl2	55252
ENSRNOG00000011658	Tex30	93081
ENSRNOG00000017759	Ucn3	114131
ENSRNOG00000009145	Klf12	11278
ENSRNOG00000002449	Maged2	10916
ENSRNOG00000053317	Efcab11	90141
ENSRNOG00000018552	Slc25a38	54977
ENSRNOG00000027487	Trim28	10155
ENSRNOG00000006569	Itgb8	3696
ENSRNOG00000004306	Zbtb39	9880
ENSRNOG00000056325	Mocs2	4338
ENSRNOG00000039596	Prob1	389333
ENSRNOG00000007219	LOC103692716	3320
ENSRNOG00000004793	Ncln	56926
ENSRNOG00000000288	Scarf2	91179
ENSRNOG00000057795	Dusp13	51207
ENSRNOG00000017227	Ppme1	51400
ENSRNOG00000024726	LOC108348070	55693
ENSRNOG00000005431	Olr816	135941
ENSRNOG00000004089	Enpp2	5168
ENSRNOG00000047895	Mettl1	4234
ENSRNOG00000017770	Cdc123	8872
ENSRNOG00000009663	Apex1	328
ENSRNOG00000020225	Dlgap4	22839
ENSRNOG00000059961	Rapgef3	10411
ENSRNOG00000007528	Kcnh7	90134
ENSRNOG00000018765	Pold4	57804
ENSRNOG00000013981	Ptpn5	84867
ENSRNOG00000017383	Hikeshi	51501
ENSRNOG00000013752	Elavl3	1995
ENSRNOG00000052519	Ttc30a1	150737
ENSRNOG00000052519	Ttc30a1	92104
ENSRNOG00000001559	Mtx2	10651
ENSRNOG00000015353	Prss12	8492
ENSRNOG00000004165	Prkd1	5587
ENSRNOG00000010587	Crnkl1	51340
ENSRNOG00000019681	Pold1	5424
ENSRNOG00000062221	Il1rapl2	26280
ENSRNOG00000003307	Gcdh	2639
ENSRNOG00000012472	Pyroxd1	79912
ENSRNOG00000014291	Elp3	55140
ENSRNOG00000047235	Vps26b	112936
ENSRNOG00000000186	Tst	7263
ENSRNOG00000007133	Plxnb2	23654
ENSRNOG00000012608	Tmem212	389177
ENSRNOG00000008118	Sync	81493
ENSRNOG00000000768	Ubd	10537
ENSRNOG00000057957	Crybg2	55057
ENSRNOG00000029209	Rnf13	11342
ENSRNOG00000012294	Heph	9843
ENSRNOG00000042137	Tmem173	340061
ENSRNOG00000008564	Tmem222	84065
ENSRNOG00000049277	LOC108348128	163183
ENSRNOG00000042901	Cfhr1	3078
ENSRNOG00000042901	Cfhr1	3080
ENSRNOG00000001642	Tbc1d23	55773
ENSRNOG00000057769	Oas1h	4938
ENSRNOG00000036653	Nps	594857
ENSRNOG00000004677	Zeb2	9839
ENSRNOG00000038413	Olr1433	343171
ENSRNOG00000004537	Rxrg	6258
ENSRNOG00000023278	Sec61a2	55176
ENSRNOG00000011277	Btg4	54766
ENSRNOG00000031097	Syce1l	100130958
ENSRNOG00000005498	Gcg	2641
ENSRNOG00000027547	AABR07048308.1	11345
ENSRNOG00000046487	Pou5f1	5462
ENSRNOG00000013877	Ttc23	64927
ENSRNOG00000023176	Kidins220	57498
ENSRNOG00000059445	Aifm2	84883
ENSRNOG00000014242	Mrgprx4	259249
ENSRNOG00000014242	Mrgprx4	117194
ENSRNOG00000020606	B3gnt8	374907
ENSRNOG00000023612	Doxl1	26
ENSRNOG00000052128	Clec2e	29121
ENSRNOG00000005470	Atxn3	4287
ENSRNOG00000050061	Slc25a51	92014
ENSRNOG00000019464	Ttc9c	283237
ENSRNOG00000018293	Strip1	85369
ENSRNOG00000026803	LOC680396	100132476
ENSRNOG00000026803	LOC680396	83755
ENSRNOG00000026803	LOC680396	81871
ENSRNOG00000021557	Olr1605	401992
ENSRNOG00000021557	Olr1605	403244
ENSRNOG00000002563	Mcts1	28985
ENSRNOG00000023830	Dnase2	1777
ENSRNOG00000032414	Tmem161b	153396
ENSRNOG00000045692	Olr209	144125
ENSRNOG00000009421	Ivd	3712
ENSRNOG00000012343	Pdp2	57546
ENSRNOG00000019448	Lipf	8513
ENSRNOG00000000562	Prf1	5551
ENSRNOG00000057654	Olr653	283092
ENSRNOG00000057654	Olr653	119749
ENSRNOG00000021890	Nob1	28987
ENSRNOG00000028082	Tal2	6887
ENSRNOG00000009970	Gsdme	1687
ENSRNOG00000014191	Zfp395	55893
ENSRNOG00000054479	Zw10	9183
ENSRNOG00000019432	Lypd5	284348
ENSRNOG00000022039	Zbtb40	9923
ENSRNOG00000020862	Ptpn23	25930
ENSRNOG00000009207	Spata2	9825
ENSRNOG00000058365	Ifna2	3451
ENSRNOG00000058365	Ifna2	3448
ENSRNOG00000058365	Ifna2	3444
ENSRNOG00000058365	Ifna2	3449
ENSRNOG00000058365	Ifna2	3446
ENSRNOG00000058365	Ifna2	3442
ENSRNOG00000058365	Ifna2	3443
ENSRNOG00000058365	Ifna2	3447
ENSRNOG00000058365	Ifna2	3440
ENSRNOG00000058365	Ifna2	3445
ENSRNOG00000058365	Ifna2	3439
ENSRNOG00000052226	LOC108348144	4694
ENSRNOG00000027593	Ndufv3	4731
ENSRNOG00000031287	Cacna2d3	55799
ENSRNOG00000008218	Atp6v0e2	155066
ENSRNOG00000019508	Wars2	10352
ENSRNOG00000009154	Hmx1	3166
